,id,title,runtime,vote_average
10303,79684,Contraband,92.0,8.5
12667,72609,Steamboat Round the Bend,81.0,8.5
19671,72867,Hellboy: The Seeds of Creation,143.0,8.5
38590,120259,About Mrs. Leslie,104.0,8.5
23624,259975,Belle Starr,97.0,8.5
14457,153118,The Man Without a Shadow,9.0,8.5
31604,105884,Ale e Franz - È tanto che aspetti?,0.0,8.5
33632,156225,¡Cuba Sí!,53.0,8.5
45270,433471,Lou,6.0,8.5
23914,81543,So Much So Fast,0.0,8.5
23926,42796,The Strangler,89.0,8.5
45119,79216,The Magic Ring,20.0,8.5
33461,152846,The Most Beautiful Wife,108.0,8.5
15412,40215,The Betrayal (Nerakhoon),96.0,8.5
25410,103678,Kiss Kiss... Bang Bang,112.0,8.5
12982,38616,Marjoe,88.0,8.5
38720,48268,Hungarian Rhapsody,103.0,8.5
28442,245025,Freeheld,40.0,8.5
36803,104354,The Tree of Guernica,110.0,8.5
38048,107641,Onimasa: A Japanese Godfather,146.0,8.5
26309,90955,The Sky Dragon,64.0,8.5
26243,79327,The Littlest Angel,84.0,8.5
20857,25117,Bill Hicks: Revelations,60.0,8.5
44836,411007,Abacus: Small Enough to Jail,88.0,8.5
37355,220005,At the First Breath of Wind,85.0,8.5
37350,154211,Sogobi,90.0,8.5
20361,144680,Pretty Sweet,79.0,8.5
26494,79521,Miracle in the Rain,108.0,8.5
41525,124902,A Dangerous Man: Lawrence After Arabia,107.0,8.5
17910,61645,First Love,84.0,8.5
36160,376681,X: Past Is Present,105.0,8.5
21782,81435,Microphone,120.0,8.5
27170,91796,Return from the Ashes,105.0,8.5
37336,102860,Found Memories,98.0,8.5
37318,193595,The Parallel Street,83.0,8.5
16276,170986,Frozen,110.0,8.5
20332,76686,The Green Wave,80.0,8.5
13265,53519,High and Dizzy,26.0,8.5
36222,277528,Live and let Live,80.0,8.5
44798,425916,Salad Fingers,52.0,8.5
35690,284250,Halam Geldi,,8.5
44403,352202,Behemoth,86.0,8.5
6698,88641,There Goes My Baby,99.0,8.5
29339,32901,Mine,80.0,8.5
40381,87788,The Legend of Nigger Charley,98.0,8.5
37794,75027,Checkpoint,80.0,8.5
27846,319078,Most Likely to Succeed,86.0,8.5
40496,405203,Born in Heinola,100.0,8.5
17797,269518,Some Photos in the City of Sylvia,67.0,8.5
41722,160372,The Golden Ball,90.0,8.5
6198,13438,Marooned in Iraq,108.0,8.5
13891,19105,Iron Maiden: Flight 666,112.0,8.5
44926,257698,Femmes femmes,115.0,8.5
35666,111480,OSS 117: Mission for a Killer,99.0,8.5
35001,103012,Lucky,100.0,8.5
22126,37445,Les Misérables: 10th Anniversary Concert at the Royal Albert Hall,147.0,8.5
27933,74684,"Massaï, les guerriers de la pluie",94.0,8.5
16335,27072,On the Silver Globe,166.0,8.5
20567,71809,Central Park,176.0,8.5
44972,273059,Starving in Suburbia,84.0,8.5
35903,152388,Vendetta for the Saint,94.0,8.5
21968,144613,Beau Brummel,127.0,8.5
17643,73930,Recollections of the Yellow House,122.0,8.5
17578,209802,SUBWAYStories: Tales from the Underground,80.0,8.5
6205,251053,Washington Heights,89.0,8.5
41957,362058,The Snow Queen 3: Fire and Ice,80.0,8.5
37435,149712,In Memory of the Day Passed By,40.0,8.5
40291,382873,On the Other Side,85.0,8.5
44184,154028,Ed Wood: Look Back in Angora,53.0,8.5
22618,104086,The Man Who Sleeps,77.0,8.5
314,278,The Shawshank Redemption,142.0,8.5
36692,155052,Whispering Pages,77.0,8.5
41359,313371,All She Wishes,0.0,8.5
36616,181267,Celestial Subway Lines/Salvaging Noise,68.0,8.5
40938,126820,Baseball,1140.0,8.5
2089,59138,Modulations,75.0,8.5
35214,180929,Whiffs,91.0,8.5
36917,85087,Dreams of Dust,86.0,8.5
42192,183383,tzeni tzeni,0.0,8.5
29760,133741,Radio Unnameable,87.0,8.5
21437,215134,Moving the Mountain,83.0,8.5
44570,63584,The Whiskered Nanny,75.0,8.5
834,238,The Godfather,175.0,8.5
36595,57296,Oil City Confidential,104.0,8.5
17149,359002,Daayen Ya Baayen,115.0,8.5
40251,372058,Your Name.,106.0,8.5
36683,149455,A Spring for the Thirsty,70.0,8.5
22488,110992,Summer of '62,0.0,8.5
40062,384641,Spirits' Homecoming,127.0,8.5
36788,76760,Labyrinth of Dreams,90.0,8.5
35298,268854,The Thin Yellow Line,95.0,8.5
36673,202662,Cantata,94.0,8.5
40051,400247,Gentleman,152.0,8.5
36348,124480,Father,85.0,8.5
42204,85393,The Booth,73.0,8.5
38045,355230,In Jackson Heights,190.0,8.5
16195,42046,October Country,80.0,8.5
21390,205985,Miss You Can Do It,75.0,8.5
40856,116494,Clearcut,100.0,8.5
37237,8651,En Route,89.0,8.5
27286,68191,The Student Prince,107.0,8.5
17427,295560,Clint Eastwood: Out of the Shadows,87.0,8.5
35180,19446,One Six Right,73.0,8.5
15143,40594,Julia Sweeney - Letting Go of God,130.0,8.4
4053,42148,Pixote,128.0,8.4
32194,318042,B-Movie: Lust & Sound in West-Berlin,94.0,8.4
37642,379925,The Answers,8.0,8.4
23649,174319,Elaine Stritch: Shoot Me,80.0,8.4
21292,216755,The Human Behavior Experiments,58.0,8.4
35692,325134,Cute and Dangerous,113.0,8.4
9117,30983,From the Earth to the Moon,720.0,8.4
37419,96300,The Blue Planet,83.0,8.4
39094,400608,Bo Burnham: Make Happy,60.0,8.4
15004,11122,India,90.0,8.4
13767,45560,Berlin Alexanderplatz,931.0,8.4
24380,38457,Charlie Chan at the Wax Museum,63.0,8.4
20923,72834,Sweet Home,102.0,8.4
21615,64820,The Crimson Petal and the White,236.0,8.4
40867,34092,Lover of Loser,102.0,8.4
29710,216989,Doug Stanhope: Beer Hall Putsch,61.0,8.4
11029,42003,Chuck Berry: Hail! Hail! Rock 'n' Roll,120.0,8.4
24990,282848,Doctor Who: The Time of the Doctor,60.0,8.4
24189,69559,Dead Times,10.0,8.4
16915,31405,Milk Brothers,80.0,8.4
16632,85550,Tale of Cinema,89.0,8.4
41249,393629,Pure Pwnage: Teh Movie,91.0,8.4
40970,376389,Sky Ladder: The Art of Cai Guo-Qiang,80.0,8.4
43505,426166,My Annoying Brother,110.0,8.4
42219,362141,Dog,94.0,8.4
44638,148356,Don't Give Up the Sheep,7.0,8.4
38481,336026,Little Forest: Winter/Spring,120.0,8.4
20145,94135,Yesterday's Enemy,95.0,8.4
8377,43867,The Prisoner of Zenda,101.0,8.4
25899,241287,Tropico,27.0,8.4
40009,404141,One More Time with Feeling,112.0,8.4
25746,29628,Get Crazy,92.0,8.4
35248,357681,Hitting the Apex,138.0,8.4
43903,263029,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,61.0,8.4
8481,43364,The Life of Oharu,136.0,8.4
14323,97029,Ceddo,120.0,8.4
10560,46591,Fists in the Pocket,105.0,8.4
22991,64047,Cranford,291.0,8.4
42547,307696,Coda,9.0,8.4
13252,15584,Dear Zachary: A Letter to a Son About His Father,95.0,8.4
11432,15804,A Brighter Summer Day,237.0,8.4
41962,31401,The Broken Landlord,101.0,8.4
8547,34530,The Human Condition III: A Soldier's Prayer,191.0,8.4
18406,45971,You and Me,90.0,8.4
28309,31547,Şaban Oğlu Şaban,90.0,8.4
18462,72186,Thunder Soul,83.0,8.4
44006,18575,Pigs,104.0,8.4
15645,44806,12th & Delaware,90.0,8.4
11528,11225,Into Great Silence,162.0,8.4
33876,345323,Unity,99.0,8.4
32594,43710,Who's Minding The Mint?,97.0,8.3
43079,447758,Carnage: Swallowing the Past,65.0,8.3
43103,54548,All You Need is Love,92.0,8.3
1921,44322,East Palace West Palace,90.0,8.3
40896,379779,The Present,4.0,8.3
16910,38502,The Necessities of Life,102.0,8.3
9675,53200,Lessons of Darkness,54.0,8.3
18567,43459,The Pearl,85.0,8.3
32749,349048,Daughter of the Lake,87.0,8.3
37165,201214,Hammer & Tickle,89.0,8.3
22909,156284,Fire In The Blood,84.0,8.3
36475,208431,Love in the End,90.0,8.3
42527,51549,All Around Us,140.0,8.3
37183,288286,The History of Eternity,121.0,8.3
8417,41391,Day of Wrath,97.0,8.3
15134,43517,This Is the Army,121.0,8.3
41426,396232,Sour Grapes,86.0,8.3
9683,43141,The Matchmaker,103.0,8.3
23071,110381,Today,86.0,8.3
18270,22075,Angelus,103.0,8.3
1571,25099,"Fast, Cheap & Out of Control",83.0,8.3
36541,49098,Talking Heads,16.0,8.3
42149,428645,Eu Fico Loko,,8.3
24999,228813,Neurons to Nirvana,69.0,8.3
18105,54421,Mahjong,121.0,8.3
35048,215740,Home from Home – Chronicle of a Vision,225.0,8.3
41151,402536,The Head Vanishes,9.0,8.3
41113,204051,The Surrogate Womb,95.0,8.3
36717,85904,The Inner Scar,60.0,8.3
42193,47790,The Red Lanterns,132.0,8.3
36894,104172,Die letzte Rache,0.0,8.3
3283,123047,Turtle Diary,97.0,8.3
22839,41639,Magic & Bird: A Courtship of Rivals,88.0,8.3
40085,403936,Deon Cole: Cole-Blooded Seminar,50.0,8.3
18187,94509,The Silence Before Bach,102.0,8.3
36619,107391,L'ange,70.0,8.3
38986,322745,Counting,111.0,8.3
8502,803,Night and Fog,32.0,8.3
18948,84496,Zig Zag,105.0,8.3
2843,550,Fight Club,139.0,8.3
16979,30969,Louis C.K.: Chewed Up,60.0,8.3
42422,430780,"Michael Bolton's Big, Sexy Valentine's Day Special",54.0,8.3
18060,27012,Bone,95.0,8.3
22534,182972,Cargo,7.0,8.3
10859,55676,A Personal Journey with Martin Scorsese Through American Movies,225.0,8.3
3220,20423,For All Mankind,80.0,8.3
34667,293603,The Roosevelts: An Intimate History,840.0,8.3
40768,396899,The Girl Without Hands,76.0,8.3
930,85638,The Scarlet Letter,115.0,8.3
40209,59858,Figli – Hijos,0.0,8.3
18274,61896,Prom Night in Mississippi,90.0,8.3
33106,219435,Naked Under the Moon,127.0,8.3
39864,375384,Lie Detector,4.0,8.3
1178,240,The Godfather: Part II,200.0,8.3
35554,129745,We Were Here: Part 2,121.0,8.3
11144,55587,Michael,93.0,8.3
18618,55802,The World According to Ion B.,60.0,8.3
40401,388273,No Letting Go,104.0,8.3
1152,510,One Flew Over the Cuckoo's Nest,133.0,8.3
10697,6934,Yesterday,96.0,8.3
33435,76115,The Phantom of the Opera at the Royal Albert Hall,202.0,8.3
38659,284154,Premeditated Murder,94.0,8.3
42700,399219,Happy End,6.0,8.3
35594,153717,Aschenputtel,0.0,8.3
17879,75375,The Trap: What Happened to Our Dream of Freedom,180.0,8.3
16566,68757,City of Pirates,111.0,8.3
1176,539,Psycho,109.0,8.3
1184,311,Once Upon a Time in America,229.0,8.3
35345,273085,David Bowie: Best Of Bowie,204.0,8.3
42746,362108,Paul F. Tompkins: Crying and Driving,43.0,8.3
35859,286697,Songs From the North,72.0,8.3
20553,143946,I Will Buy You,111.0,8.3
16422,55584,Asphalt,93.0,8.3
15521,53209,The Patsy,78.0,8.3
23673,244786,Whiplash,105.0,8.3
37655,130544,Palermo or Wolfsburg,175.0,8.3
41815,247446,Long Live the Republic,134.0,8.3
17833,131732,You're Telling Me!,66.0,8.3
38596,248424,"Papita, Maní, Tostón",112.0,8.3
20452,44065,The House Is Black,20.0,8.3
40467,345661,Salam Neighbor,75.0,8.3
20461,134481,Frozen Planet,392.0,8.3
2211,637,Life Is Beautiful,116.0,8.3
38699,52406,Fresh,72.0,8.3
38462,224084,The Last Bullet,100.0,8.3
38461,224063,The Duel,110.0,8.3
21711,51452,The Century of the Self,235.0,8.3
22380,100812,The Laughing Woman,86.0,8.3
33787,86279,Fakta Ladh Mhana,145.0,8.3
16776,60290,Corto Maltese: Under the Sign of Capricorn,85.0,8.3
2524,29239,The Mummy's Tomb,60.0,8.3
8385,31868,Intermezzo: A Love Story,70.0,8.3
40355,210737,Yodha,129.0,8.3
8026,41316,Unprecedented: The 2000 Presidential Election,50.0,8.3
40748,24043,States of Grace,128.0,8.3
10763,97936,Sweet November,114.0,8.3
39376,309882,Patterns of Evidence: The Exodus,115.0,8.3
18754,145504,The Secret Nation,128.0,8.3
22337,85469,Einer wie Bruno,0.0,8.3
42607,377446,Tony Hinchcliffe: One Shot,57.0,8.3
42861,105843,"Goto, Island of Love",93.0,8.3
37801,204506,Tea Time,80.0,8.3
16717,64441,Three Crowns of the Sailor,117.0,8.3
35448,320587,A Brave Heart: The Lizzie Velasquez Story,90.0,8.3
36120,67844,The 2000 Year Old Man,24.0,8.3
41533,25021,The Alien Saga,108.0,8.3
24134,179519,"Uncle Marin, the Billionaire",88.0,8.3
39436,228941,Au revoir l'été,125.0,8.3
1813,102304,Whatever,112.0,8.3
39448,373479,Eat that Question: Frank Zappa in His Own Words,88.0,8.3
18697,68450,The Art of Flight,80.0,8.3
20886,53197,A Grin Without a Cat,240.0,8.3
17892,86440,I'm Gonna Explode,106.0,8.3
17711,48199,Woyzeck,93.0,8.3
39019,376523,Nothing Left Unsaid: Gloria Vanderbilt & Anderson Cooper,108.0,8.3
13169,74485,A Man Named Pearl,0.0,8.3
26953,18373,The Family Way,115.0,8.3
45317,80284,Enlightened blood,104.0,8.3
26952,36491,Carlton-Browne of the F.O.,88.0,8.3
29582,92705,Sweden: Heaven and Hell,90.0,8.3
27953,36120,Ruhr,120.0,8.3
28734,328233,India's Daughter,63.0,8.3
12481,155,The Dark Knight,152.0,8.3
45437,455661,In a Heartbeat,4.0,8.3
43465,402455,125 Years Memory,132.0,8.3
13710,90799,Hi Diddle Diddle,72.0,8.3
44927,449758,Five Came Back,195.0,8.3
7205,142168,Searching for Debra Winger,100.0,8.3
26184,132709,Rebirth,104.0,8.3
12124,114033,...And the Pursuit of Happiness,81.0,8.3
31697,114887,The Dream Team,70.0,8.3
11998,17274,American Pastime,105.0,8.3
31982,96750,The Crisis of Civilization,82.0,8.3
292,680,Pulp Fiction,154.0,8.3
44525,176167,Parsifal,255.0,8.3
25362,106970,Stunt Squad,92.0,8.3
30092,42098,Streetwise,91.0,8.3
44536,436305,The Farthest,120.0,8.3
30025,143887,Uncle Vanya,104.0,8.3
43483,69319,Mavi Boncuk,0.0,8.3
30041,25936,Radio Day,100.0,8.3
44574,37174,Carnival,151.0,8.3
43482,109671,Maskeli Beşler İntikam Peşinde,0.0,8.3
13478,125858,Tokyo.sora,127.0,8.3
25253,230836,Levitated Mass,88.0,8.3
26677,107593,June Bride,96.0,8.3
12553,92299,The Thief Who Came to Dinner,104.0,8.3
31777,188509,Elway To Marino,79.0,8.3
45080,76498,Heartworn Highways,92.0,8.3
7243,133919,Scenes from a Marriage,283.0,8.3
522,424,Schindler's List,195.0,8.3
31549,238705,The Bad Child,0.0,8.3
45378,91563,Black Sun,75.0,8.3
44921,453008,Hell on Earth: The Fall of Syria and the Rise of ISIS,99.0,8.3
30415,99370,Got the Facts on Milk?,88.0,8.3
44677,374430,Black Mirror: White Christmas,74.0,8.3
44893,32534,I Am So Proud of You,22.0,8.3
5481,129,Spirited Away,125.0,8.3
43589,25771,Pink Floyd: Live at Pompeii,85.0,8.3
30313,53210,Duck Amuck,7.0,8.3
13347,214436,Maria,97.0,8.3
30627,140883,Prahaar: The Final Attack,166.0,8.3
30272,33744,The Impossible Years,92.0,8.3
44050,294682,Little Forest: Summer/Autumn,111.0,8.3
30370,55960,"Toto, Peppino, and the Hussy",106.0,8.3
43703,447818,Generation Iron 2,106.0,8.3
44349,390410,Shadow World,94.0,8.3
28772,100205,Baby Snakes,166.0,8.3
14477,90041,La Région Centrale,184.0,8.3
39220,266279,Night World,58.0,8.2
18465,77338,The Intouchables,112.0,8.2
40472,409696,Over the Garden Wall,110.0,8.2
9674,29259,Le Trou,132.0,8.2
44081,390319,Tickling Giants,111.0,8.2
33201,295314,L'Oranais,0.0,8.2
6494,18148,Tokyo Story,136.0,8.2
42882,144092,Chris Hardwick: Mandroid,63.0,8.2
13645,38464,Black Magic,67.0,8.2
16395,20531,Early Spring,144.0,8.2
33189,74717,Courtyard of the Ballads,105.0,8.2
24563,178446,Generation War,270.0,8.2
34477,3012,The Victors,175.0,8.2
31878,347968,One Minute Time Machine,6.0,8.2
2884,128,Princess Mononoke,134.0,8.2
24341,48585,Ward 13,15.0,8.2
18842,41120,Rush: Beyond the Lighted Stage,107.0,8.2
351,13,Forrest Gump,142.0,8.2
34525,39317,Money Is Not Everything,0.0,8.2
34540,57991,Frisky,97.0,8.2
28729,14733,Bill Hicks: Sane Man,84.0,8.2
15794,49813,Sue,88.0,8.2
16978,45523,Louis C.K.: Hilarious,84.0,8.2
15820,107612,The Rocket from Calabuch,93.0,8.2
9477,30973,The Visual Bible: The Gospel of John,125.0,8.2
13322,47658,John Waters: This Filthy World,86.0,8.2
20612,158238,Stolen Seas,90.0,8.2
39386,399106,Piper,6.0,8.2
9950,42260,Mother Küsters Goes to Heaven,108.0,8.2
20293,90603,Beauty Is Embarrassing,88.0,8.2
29191,228692,Cheatin',72.0,8.2
41428,393961,Food Choices,90.0,8.2
659,896,The World of Apu,117.0,8.2
42648,410661,My Entire High School Sinking Into the Sea,75.0,8.2
31340,61823,The Ape Woman,92.0,8.2
35882,360627,Columbo - Ransom for a Dead Man,0.0,8.2
37991,204344,Internet Story,10.0,8.2
6527,26246,Incident at Oglala,89.0,8.2
34080,111398,Yearning,98.0,8.2
16746,31890,God on Trial,86.0,8.2
27010,242097,How Sweet It Is!,99.0,8.2
43479,53206,Happy Days,92.0,8.2
7519,12493,High and Low,142.0,8.2
5878,598,City of God,130.0,8.2
40188,55438,Broken Blade: Book Six - Enclave of Lamentations,50.0,8.2
15549,86266,The Power of Kangwon Province,110.0,8.2
41603,406785,Inner Workings,7.0,8.2
3030,497,The Green Mile,189.0,8.2
43652,52779,Glass,11.0,8.2
23352,197562,An Enemy of the People,99.0,8.2
37982,57656,Dangerous Days: Making Blade Runner,214.0,8.2
34001,2734,David,190.0,8.2
9905,49565,The Man Who Planted Trees,30.0,8.2
25465,265177,Mommy,138.0,8.2
25461,20147,Dave Chappelle: For What it's Worth,58.0,8.2
1170,769,GoodFellas,145.0,8.2
29121,124611,Time to Love,89.0,8.2
24212,174324,Gore Vidal: The United States of Amnesia,89.0,8.2
30522,264038,Kaaka Muttai,109.0,8.2
36545,74919,Pitbull,0.0,8.2
34359,118632,Ghatak: Lethal,158.0,8.2
42579,32532,Everything Will Be OK,17.0,8.2
8860,17663,Anne of Green Gables,199.0,8.2
34714,189215,The Untold History of the United States,585.0,8.2
1132,11216,Cinema Paradiso,124.0,8.2
36453,54769,Drei Männer im Schnee,0.0,8.2
1138,975,Paths of Glory,88.0,8.2
5553,12477,Grave of the Fireflies,89.0,8.2
41763,369237,The Fourth Phase,92.0,8.2
33424,143769,Pennies from Heaven,450.0,8.2
1151,31225,Paris is Burning,71.0,8.2
27949,125305,Landscape Suicide,91.0,8.2
1154,1891,The Empire Strikes Back,124.0,8.2
1910,346,Seven Samurai,207.0,8.2
1161,389,12 Angry Men,96.0,8.2
6511,19542,The Red Shoes,133.0,8.2
29184,296029,Matt Shepard Is a Friend of Mine,89.0,8.2
27706,214251,Story of My Death,148.0,8.2
20239,100592,The Hand,18.0,8.2
877,567,Rear Window,112.0,8.2
20783,37757,Never Sleep Again: The Elm Street Legacy,240.0,8.2
2216,73,American History X,119.0,8.2
44060,320311,Wolf Hall,360.0,8.2
9698,4935,Howl's Moving Castle,119.0,8.2
43190,331214,Band of Brothers,705.0,8.2
39792,394632,Free to Run,90.0,8.2
8553,14537,Harakiri,135.0,8.2
17268,105981,Lucky Star,90.0,8.2
24809,32182,David Cross: The Pride Is Back,55.0,8.2
8677,74689,Mon oncle Antoine,104.0,8.2
16244,41187,Fate,119.0,8.2
35257,291537,Winning: The Racing Life of Paul Newman,83.0,8.2
895,599,Sunset Boulevard,110.0,8.2
10032,40730,On Borrowed Time,99.0,8.2
17497,94716,A Cottage on Dartmoor,88.0,8.2
9764,65967,Up and Down,108.0,8.2
38949,348675,The Day Will Come,110.0,8.2
39929,376482,Tom Segura: Mostly Stories,73.0,8.2
13514,73856,The Children of Leningradsky,34.0,8.2
10663,20530,Late Spring,108.0,8.2
289,101,Leon: The Professional,110.0,8.2
10685,42269,We All Loved Each Other So Much,124.0,8.2
29491,39185,Winning Time: Reggie Miller vs. The New York Knicks,68.0,8.2
10805,15675,Neil Young: Heart of Gold,99.0,8.2
6833,780,The Passion of Joan of Arc,110.0,8.2
9278,40096,A Dog's Will,104.0,8.2
3189,901,City Lights,87.0,8.2
17630,31398,Michael the Brave,107.0,8.2
24938,203766,Long Way Round,294.0,8.2
37671,24258,We Have Only One Life,111.0,8.2
44186,85398,One Thousand and One Nights,128.0,8.1
27447,261830,Björk: Biophilia Live,97.0,8.1
20329,118557,Palms,140.0,8.1
49,629,The Usual Suspects,106.0,8.1
23156,96769,Her Master's Voice,64.0,8.1
8559,24188,Il Sorpasso,105.0,8.1
16881,58496,Senna,106.0,8.1
41307,367412,Whiplash,18.0,8.1
11908,49870,The Power of Nightmares,180.0,8.1
17739,72744,Pearl Jam: Twenty,109.0,8.1
25024,263614,Virunga,90.0,8.1
1159,429,"The Good, the Bad and the Ugly",161.0,8.1
41400,378064,A Silent Voice,130.0,8.1
4099,77,Memento,113.0,8.1
5234,46592,Ballad of a Soldier,88.0,8.1
5364,3780,Red Beard,185.0,8.1
25761,244049,Drishyam,160.0,8.1
8058,50247,Early Summer,124.0,8.1
25802,265297,The Salt of the Earth,109.0,8.1
31763,65040,"Up, Down, Fragile",169.0,8.1
109,103,Taxi Driver,114.0,8.1
24196,116351,The Snails,10.0,8.1
44038,44217,Jasmine Women,130.0,8.1
18533,80379,Louis C.K.: Live at the Beacon Theater,62.0,8.1
1166,335,Once Upon a Time in the West,175.0,8.1
10031,31414,Satantango,450.0,8.1
11224,41937,The Icicle Thief,90.0,8.1
46,807,Se7en,127.0,8.1
28324,216652,Mike Birbiglia: My Girlfriend's Boyfriend,75.0,8.1
17251,84823,Santa Claus Has Blue Eyes,47.0,8.1
41293,419546,HyperNormalisation,166.0,8.1
42862,403867,Kaabil,139.0,8.1
31768,54744,The U,53.0,8.1
882,284,The Apartment,125.0,8.1
40485,393729,Divines,105.0,8.1
28325,259395,Tom Segura: Completely Normal,73.0,8.1
14361,28422,Love Exposure,237.0,8.1
8317,31411,The Cameraman,76.0,8.1
43261,400114,I Am Not Madame Bovary,128.0,8.1
1236,914,The Great Dictator,125.0,8.1
15480,27205,Inception,148.0,8.1
23325,191720,Jodorowsky's Dune,90.0,8.1
41520,398786,Kammatipaadam,177.0,8.1
3342,3082,Modern Times,87.0,8.1
18011,43845,La Marseillaise,135.0,8.1
20290,131220,Jason Becker: Not Dead Yet,87.0,8.1
29271,242575,"Guten Tag, Ramón",119.0,8.1
32144,264644,Room,117.0,8.1
11037,29138,Crossing the Bridge: The Sound of Istanbul,90.0,8.1
16694,18438,Castaway on the Moon,119.0,8.1
21838,81708,My Grandfather's People,123.0,8.1
38641,64924,The Weight of Chains,125.0,8.1
8307,992,"Sherlock, Jr.",49.0,8.1
40632,103785,Boats Out of Watermelon Rinds,110.0,8.1
38662,58007,Poverty and Nobility,95.0,8.1
42753,371347,Marc Maron: More Later,75.0,8.1
31438,20227,Michael Jackson Dangerous Tour - Bucharest - 1992,122.0,8.1
5857,423,The Pianist,150.0,8.1
6669,25237,Come and See,142.0,8.1
38718,290098,The Handmaiden,145.0,8.1
29007,208982,Vietnam in HD,250.0,8.1
33721,32946,Jim Jefferies: Contraband,72.0,8.1
44390,458310,Hasan Minhaj: Homecoming King,72.0,8.1
7000,122,The Lord of the Rings: The Return of the King,201.0,8.1
7652,14696,Ugetsu,94.0,8.1
4878,37257,Witness for the Prosecution,116.0,8.1
4267,24382,Big Deal on Madonna Street,106.0,8.1
